,Minutes,,,%,%,%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,times,%,times,None,HOST03_pmresult_60_202111161400_202111161500_AJKNewCountersFileHuaweiBI.csv,202111161400_202111161500
2021-11-16 15:00,60,"MIRP4035-Dhanna-UFN-UDG-PDC-FCB-UCP-Gld-8896/Cell:eNodeB Function Name=MIRP4035-Dhanna-UFN-UDG-PDC-FCB-UCP-Gld-8896, Local Cell ID=1, Cell Name=MIRP4035-1, eNodeB ID=44035, Cell FDD TDD indication=CELL_FDD",Reliable,9.491,43.061,26.464,41.188,30.475,55712065,13545530,602642,0,368,368,28,28,42,42,966221,109112,598609,62251,683754,77289,3826003,59334,0,0,3824286,175567,1248,100,1248,27.11,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4035-Dhanna-UFN-UDG-PDC-FCB-UCP-Gld-8896/Cell:eNodeB Function Name=MIRP4035-Dhanna-UFN-UDG-PDC-FCB-UCP-Gld-8896, Local Cell ID=2, Cell Name=MIRP4035-2, eNodeB ID=44035, Cell FDD TDD indication=CELL_FDD",Reliable,9.363,48.825,29.067,71.446,22.108,50571607,73080498,544316,0,1467,1466,55,55,49,49,3356792,389220,1983629,246470,1517431,178745,5509174,148224,0,0,11245228,1639167,1790,100,1790,64.22,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4035-Dhanna-UFN-UDG-PDC-FCB-UCP-Gld-8896/Cell:eNodeB Function Name=MIRP4035-Dhanna-UFN-UDG-PDC-FCB-UCP-Gld-8896, Local Cell ID=4, Cell Name=MIRP4035-4, eNodeB ID=44035, Cell FDD TDD indication=CELL_FDD",Reliable,10.696,42.42,40.385,76.588,17.195,89401807,44017815,93359,0,522,522,2,2,23,23,2412843,244973,2289285,241023,992462,84883,4949506,82297,0,0,9681689,599414,574,100,574,61.614,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4035-Dhanna-UFN-UDG-PDC-FCB-UCP-Gld-8896/Cell:eNodeB Function Name=MIRP4035-Dhanna-UFN-UDG-PDC-FCB-UCP-Gld-8896, Local Cell ID=6, Cell Name=MIRP4035-6, eNodeB ID=44035, Cell FDD TDD indication=CELL_FDD",Reliable,9.502,44.231,31.516,97.192,24.252,111290147,58996950,301091,0,2212,2211,220,220,18,18,3707991,378478,2618583,293144,2034451,206178,1957479,138713,0,0,7418201,1189824,2550,100,2550,52.89,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4036-Juna-UFN-UDG-PDC-FCB-UCP-Gld-8792/Cell:eNodeB Function Name=MIRP4036-Juna-UFN-UDG-PDC-FCB-UCP-Gld-8792, Local Cell ID=0, Cell Name=MIRP4036-0, eNodeB ID=44036, Cell FDD TDD indication=CELL_FDD",Reliable,9.692,37.789,42.344,63.474,19.867,57217348,52465121,167263,0,509,509,7,7,100,99,2140266,219551,2422980,221286,1135549,105102,4098240,69178,0,0,7363901,564938,695,100,695,42.694,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4036-Juna-UFN-UDG-PDC-FCB-UCP-Gld-8792/Cell:eNodeB Function Name=MIRP4036-Juna-UFN-UDG-PDC-FCB-UCP-Gld-8792, Local Cell ID=1, Cell Name=MIRP4036-1, eNodeB ID=44036, Cell FDD TDD indication=CELL_FDD",Reliable,9.103,53.641,21.858,94.944,24.501,127249925,34721731,4495052,0,1029,1029,224,224,5,5,3372892,353927,1367218,151443,1540157,162120,4677878,113883,0,0,6997675,434765,1352,99.705,1356,52.098,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4036-Juna-UFN-UDG-PDC-FCB-UCP-Gld-8792/Cell:eNodeB Function Name=MIRP4036-Juna-UFN-UDG-PDC-FCB-UCP-Gld-8792, Local Cell ID=2, Cell Name=MIRP4036-2, eNodeB ID=44036, Cell FDD TDD indication=CELL_FDD",Reliable,8.919,48.678,28.067,74.414,23.255,98257856,30765042,472023,0,1617,1609,141,138,32,32,2751712,291161,1584144,170311,1316192,137485,2198436,123336,0,0,13900359,1470380,3246,99.969,3247,70.068,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4036-Juna-UFN-UDG-PDC-FCB-UCP-Gld-8792/Cell:eNodeB Function Name=MIRP4036-Juna-UFN-UDG-PDC-FCB-UCP-Gld-8792, Local Cell ID=5, Cell Name=MIRP4036-5, eNodeB ID=44036, Cell FDD TDD indication=CELL_FDD",Reliable,10.178,29.059,36.878,84.54,34.063,107390061,39304132,1064577,0,1492,1492,182,182,5,5,1931520,213830,2467321,255297,2269119,245658,4286972,125307,0,0,7844278,440255,1726,100,1726,55.496,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4036-Juna-UFN-UDG-PDC-FCB-UCP-Gld-8792/Cell:eNodeB Function Name=MIRP4036-Juna-UFN-UDG-PDC-FCB-UCP-Gld-8792, Local Cell ID=6, Cell Name=MIRP4036-6, eNodeB ID=44036, Cell FDD TDD indication=CELL_FDD",Reliable,9.191,37.887,23.446,62.674,38.667,88140120,19514188,736327,0,1134,1132,174,168,89,89,1540447,181251,951857,113626,1556987,200156,3624923,81106,0,0,9436287,1470248,3879,100,3879,47.624,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4037-Choki Mong-UFN-UDG-PDC-FCB-UCP-Gld-8790/Cell:eNodeB Function Name=MIRP4037-Choki Mong-UFN-UDG-PDC-FCB-UCP-Gld-8790, Local Cell ID=0, Cell Name=MIRP4037-0, eNodeB ID=44037, Cell FDD TDD indication=CELL_FDD",Reliable,10.318,38.197,20.281,89.168,41.522,142580291,13310668,206465,0,685,684,47,46,4,4,1908638,230991,1089249,46778,2020120,305749,1437112,13353,0,0,14339211,1397633,881,100,881,67.77,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4037-Choki Mong-UFN-UDG-PDC-FCB-UCP-Gld-8790/Cell:eNodeB Function Name=MIRP4037-Choki Mong-UFN-UDG-PDC-FCB-UCP-Gld-8790, Local Cell ID=1, Cell Name=MIRP4037-1, eNodeB ID=44037, Cell FDD TDD indication=CELL_FDD",Reliable,9.463,43.835,30.687,70.392,25.478,87581062,32126115,2592787,0,896,895,288,286,6,6,2007180,281054,1436723,165160,1193761,136179,3257637,63870,0,0,7459486,399306,2350,100,2350,43.566,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4037-Choki Mong-UFN-UDG-PDC-FCB-UCP-Gld-8790/Cell:eNodeB Function Name=MIRP4037-Choki Mong-UFN-UDG-PDC-FCB-UCP-Gld-8790, Local Cell ID=2, Cell Name=MIRP4037-2, eNodeB ID=44037, Cell FDD TDD indication=CELL_FDD",Reliable,9.313,45.274,35.799,97.28,18.927,110499249,59831355,378282,0,2648,2648,114,112,139,139,3820461,405293,3014389,326988,1570337,196309,2233983,168771,0,0,12253942,2475599,3116,99.968,3117,63.148,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4037-Choki Mong-UFN-UDG-PDC-FCB-UCP-Gld-8790/Cell:eNodeB Function Name=MIRP4037-Choki Mong-UFN-UDG-PDC-FCB-UCP-Gld-8790, Local Cell ID=5, Cell Name=MIRP4037-5, eNodeB ID=44037, Cell FDD TDD indication=CELL_FDD",Reliable,8.129,52.873,13.371,97.214,33.756,125266983,44563287,739470,0,1746,1743,368,367,106,106,4370743,464241,1090671,132012,2743750,343055,6115509,174943,0,0,12330867,2794564,2567,100,2567,70.346,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4037-Choki Mong-UFN-UDG-PDC-FCB-UCP-Gld-8790/Cell:eNodeB Function Name=MIRP4037-Choki Mong-UFN-UDG-PDC-FCB-UCP-Gld-8790, Local Cell ID=6, Cell Name=MIRP4037-6, eNodeB ID=44037, Cell FDD TDD indication=CELL_FDD",Reliable,7.9,47.179,22.129,79.366,30.691,114575080,23360385,509292,0,1123,1121,161,146,40,40,2213119,223894,1027120,115953,1409265,176084,1185405,32418,0,0,12086340,2099436,2052,100,2052,52.462,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4038-Bangrila-UFN-UDG-PDC-FCB-UCP-Slv-8895/Cell:eNodeB Function Name=MIRP4038-Bangrila-UFN-UDG-PDC-FCB-UCP-Slv-8895, Local Cell ID=0, Cell Name=MIRP4038-0, eNodeB ID=44038, Cell FDD TDD indication=CELL_FDD",Reliable,10.045,43.064,43.047,65.46,13.889,70305339,41954913,1347956,0,979,978,87,87,159,159,2083637,233782,2081444,235090,683851,63587,3569630,109529,0,0,7612870,530718,1415,100,1415,49.398,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4038-Bangrila-UFN-UDG-PDC-FCB-UCP-Slv-8895/Cell:eNodeB Function Name=MIRP4038-Bangrila-UFN-UDG-PDC-FCB-UCP-Slv-8895, Local Cell ID=1, Cell Name=MIRP4038-1, eNodeB ID=44038, Cell FDD TDD indication=CELL_FDD",Reliable,7.478,35.605,6.225,39.148,58.17,60535166,2149318,3519718,0,1151,1151,690,680,178,177,639776,83901,105310,21207,1008427,173888,1427812,49353,0,0,8939403,905462,2498,100,2498,43.354,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4038-Bangrila-UFN-UDG-PDC-FCB-UCP-Slv-8895/Cell:eNodeB Function Name=MIRP4038-Bangrila-UFN-UDG-PDC-FCB-UCP-Slv-8895, Local Cell ID=2, Cell Name=MIRP4038-2, eNodeB ID=44038, Cell FDD TDD indication=CELL_FDD",Reliable,9.521,38.703,30.976,87.112,30.321,121591313,26431365,4524363,0,1462,1462,122,119,294,294,2180238,244365,1742900,197611,1684005,215462,4703979,150621,0,0,8547017,731958,2515,100,2515,57.876,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4038-Bangrila-UFN-UDG-PDC-FCB-UCP-Slv-8895/Cell:eNodeB Function Name=MIRP4038-Bangrila-UFN-UDG-PDC-FCB-UCP-Slv-8895, Local Cell ID=5, Cell Name=MIRP4038-5, eNodeB ID=44038, Cell FDD TDD indication=CELL_FDD",Reliable,7.814,43.446,22.719,94.772,33.835,143578932,19833731,2886789,0,1185,1182,264,242,256,255,2445315,263544,1268687,147822,1886161,223477,2298935,78461,0,0,10133003,952375,8986,100,8986,53.72,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4039-Sector D_1-PVT-PDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP4039-Sector D_1-PVT-PDG-PDC-FCB-Gld, Local Cell ID=0, Cell Name=MIRP4039-0, eNodeB ID=44039, Cell FDD TDD indication=CELL_FDD",Unreliable,10.406,30.279,57.409,97.23,12.312,101432329,62575002,2030367,0,2821,2820,777,777,117,116,2803745,322473,5410037,517238,1136008,135219,2724031,159878,0,0,3070630,323035,4399,100,4399,44.682,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4039-Sector D_1-PVT-PDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP4039-Sector D_1-PVT-PDG-PDC-FCB-Gld, Local Cell ID=1, Cell Name=MIRP4039-1, eNodeB ID=44039, Cell FDD TDD indication=CELL_FDD",Unreliable,9.567,39.006,19.25,58.67,41.744,84422324,12749826,1169220,0,1042,1041,190,188,203,203,1202399,160344,600082,72441,1292397,165978,2771961,106087,0,0,7738494,444190,1612,100,1612,48.522,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4039-Sector D_1-PVT-PDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP4039-Sector D_1-PVT-PDG-PDC-FCB-Gld, Local Cell ID=2, Cell Name=MIRP4039-2, eNodeB ID=44039, Cell FDD TDD indication=CELL_FDD",Unreliable,10.198,35.063,49.865,86.254,15.072,76768023,68405893,1587017,0,2106,2106,175,175,300,300,2744816,317821,3888694,466847,1176159,140279,3663786,141689,0,0,10370179,1147426,2901,99.966,2902,66.568,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4039-Sector D_1-PVT-PDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP4039-Sector D_1-PVT-PDG-PDC-FCB-Gld, Local Cell ID=6, Cell Name=MIRP4039-6, eNodeB ID=44039, Cell FDD TDD indication=CELL_FDD",Unreliable,8.926,55.184,15.382,99.416,29.434,132282076,26179470,11169106,0,3410,3410,763,716,194,194,3823619,449282,1063105,127908,2038845,240240,1828944,179006,0,0,6019976,1071350,5197,100,5197,57.826,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4040-Panjeri-UFN-UDG-PDC-FCB-UCP-Gld-2568/Cell:eNodeB Function Name=MIRP4040-Panjeri-UFN-UDG-PDC-FCB-UCP-Gld-2568, Local Cell ID=0, Cell Name=MIRP4040-0, eNodeB ID=44040, Cell FDD TDD indication=CELL_FDD",Reliable,7.593,47.436,4.929,89.456,47.636,121723717,34893614,112667,0,1002,1002,6,6,12,12,2612023,348031,269056,38508,2583143,389383,3211553,107610,0,0,7386291,274697,1029,100,1029,52.37,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4040-Panjeri-UFN-UDG-PDC-FCB-UCP-Gld-2568/Cell:eNodeB Function Name=MIRP4040-Panjeri-UFN-UDG-PDC-FCB-UCP-Gld-2568, Local Cell ID=1, Cell Name=MIRP4040-1, eNodeB ID=44040, Cell FDD TDD indication=CELL_FDD",Reliable,8.953,44.812,14.594,54.954,40.594,77921267,16454603,320285,0,631,630,106,104,7,7,1309440,181322,428818,56691,1213152,137288,523516,15964,0,0,9297811,764397,765,100,765,53.498,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4040-Panjeri-UFN-UDG-PDC-FCB-UCP-Gld-2568/Cell:eNodeB Function Name=MIRP4040-Panjeri-UFN-UDG-PDC-FCB-UCP-Gld-2568, Local Cell ID=2, Cell Name=MIRP4040-2, eNodeB ID=44040, Cell FDD TDD indication=CELL_FDD",Reliable,9.371,41.536,36.004,95.97,22.46,143990552,23220537,1218756,0,2303,2303,782,781,5,5,2945684,340479,2556076,292443,1507134,269837,2839986,128299,0,0,17098020,1998758,3594,100.028,3593,74.14,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4040-Panjeri-UFN-UDG-PDC-FCB-UCP-Gld-2568/Cell:eNodeB Function Name=MIRP4040-Panjeri-UFN-UDG-PDC-FCB-UCP-Gld-2568, Local Cell ID=4, Cell Name=MIRP4040-4, eNodeB ID=44040, Cell FDD TDD indication=CELL_FDD",Reliable,8.843,42.907,25.134,74.414,31.96,115334271,10708915,3644003,0,751,750,554,550,2,2,1489677,151380,865933,95349,1112966,109391,842467,8575,0,0,7503286,269500,1897,100,1897,40.918,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4040-Panjeri-UFN-UDG-PDC-FCB-UCP-Gld-2568/Cell:eNodeB Function Name=MIRP4040-Panjeri-UFN-UDG-PDC-FCB-UCP-Gld-2568, Local Cell ID=5, Cell Name=MIRP4040-5, eNodeB ID=44040, Cell FDD TDD indication=CELL_FDD",Reliable,9.501,52.202,30.603,86.776,17.194,123606501,22906616,5421890,0,1384,1381,65,65,7,7,2851544,284626,1662125,176422,942413,90572,2407253,51005,0,0,10350656,681832,1499,100,1499,65.372,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4040-Panjeri-UFN-UDG-PDC-FCB-UCP-Gld-2568/Cell:eNodeB Function Name=MIRP4040-Panjeri-UFN-UDG-PDC-FCB-UCP-Gld-2568, Local Cell ID=6, Cell Name=MIRP4040-6, eNodeB ID=44040, Cell FDD TDD indication=CELL_FDD",Reliable,8.613,48.218,29.526,97.062,22.256,145194121,22078700,3219522,0,2020,2020,377,377,20,20,3183619,436307,1927860,288827,1482177,188684,3099073,116239,0,0,10983695,1108525,3148,100,3148,58.54,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4041-Khaliqabad-UFN-UDG-PDC-FCB-UCP-Gld-8978/Cell:eNodeB Function Name=MIRP4041-Khaliqabad-UFN-UDG-PDC-FCB-UCP-Gld-8978, Local Cell ID=0, Cell Name=MIRP4041-0, eNodeB ID=44041, Cell FDD TDD indication=CELL_FDD",Reliable,6.665,30.751,0.713,50.88,68.535,81104640,2625718,3599223,0,639,639,891,875,104,103,717068,107988,12867,6275,1592093,246697,1081345,110136,0,0,9127995,1363630,2751,100,2751,61.054,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4041-Khaliqabad-UFN-UDG-PDC-FCB-UCP-Gld-8978/Cell:eNodeB Function Name=MIRP4041-Khaliqabad-UFN-UDG-PDC-FCB-UCP-Gld-8978, Local Cell ID=1, Cell Name=MIRP4041-1, eNodeB ID=44041, Cell FDD TDD indication=CELL_FDD",Reliable,8.014,37.76,34.526,96.588,27.714,121817567,46102987,1667538,0,1266,1262,495,474,150,150,2700574,307621,2475263,275302,1915917,291997,3962069,137948,0,0,15219763,2650675,4293,100,4293,64.326,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4041-Khaliqabad-UFN-UDG-PDC-FCB-UCP-Gld-8978/Cell:eNodeB Function Name=MIRP4041-Khaliqabad-UFN-UDG-PDC-FCB-UCP-Gld-8978, Local Cell ID=2, Cell Name=MIRP4041-2, eNodeB ID=44041, Cell FDD TDD indication=CELL_FDD",Reliable,7.041,37.423,2.05,63.17,60.527,105469907,3202082,775219,0,797,797,123,119,187,187,1053301,163525,55069,11576,1722888,245191,1828918,77921,0,0,10411461,1465336,2609,100,2609,48.172,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4041-Khaliqabad-UFN-UDG-PDC-FCB-UCP-Gld-8978/Cell:eNodeB Function Name=MIRP4041-Khaliqabad-UFN-UDG-PDC-FCB-UCP-Gld-8978, Local Cell ID=4, Cell Name=MIRP4041-4, eNodeB ID=44041, Cell FDD TDD indication=CELL_FDD",Reliable,8.397,43.419,16.583,76.358,39.998,74834851,52558907,5784662,0,1853,1852,508,505,206,206,2727688,281414,1029727,119534,2480031,291925,4324703,89081,0,0,9524159,1462875,3440,100,3440,56.888,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4041-Khaliqabad-UFN-UDG-PDC-FCB-UCP-Gld-8978/Cell:eNodeB Function Name=MIRP4041-Khaliqabad-UFN-UDG-PDC-FCB-UCP-Gld-8978, Local Cell ID=6, Cell Name=MIRP4041-6, eNodeB ID=44041, Cell FDD TDD indication=CELL_FDD",Reliable,8.03,37.692,15.534,94.374,46.774,131296424,33347092,969696,0,1306,1306,380,377,147,146,1896740,215299,773905,96517,2372175,248787,4002118,85740,0,0,7241316,413881,2046,100,2046,47.796,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4042-Panjera-UFN-UDG-PDC-FCB-UCP-Plt-8783/Cell:eNodeB Function Name=MIRP4042-Panjera-UFN-UDG-PDC-FCB-UCP-Plt-8783, Local Cell ID=5, Cell Name=MIRP4042-5, eNodeB ID=44042, Cell FDD TDD indication=CELL_FDD",Reliable,8.656,33.688,38.453,92.944,27.86,114105523,46928525,1900121,0,1716,1714,199,196,436,436,2674144,267041,3056197,301007,2157209,275138,5790482,287051,0,0,4140134,926769,3328,100,3328,41.468,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4042-Panjera-UFN-UDG-PDC-FCB-UCP-Plt-8783/Cell:eNodeB Function Name=MIRP4042-Panjera-UFN-UDG-PDC-FCB-UCP-Plt-8783, Local Cell ID=0, Cell Name=MIRP4042-0, eNodeB ID=44042, Cell FDD TDD indication=CELL_FDD",Reliable,9.818,40.709,21.594,83.324,37.697,67664812,75402457,2528957,0,1023,1023,65,64,163,163,2840156,311272,1502226,169409,2645334,272897,8926716,740096,0,0,3655948,513405,1275,100,1275,44.664,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4042-Panjera-UFN-UDG-PDC-FCB-UCP-Plt-8783/Cell:eNodeB Function Name=MIRP4042-Panjera-UFN-UDG-PDC-FCB-UCP-Plt-8783, Local Cell ID=1, Cell Name=MIRP4042-1, eNodeB ID=44042, Cell FDD TDD indication=CELL_FDD",Reliable,9.014,38.338,28.1,89.944,33.563,116472619,37715069,3298140,0,1989,1989,323,315,511,511,3165739,350925,2310045,267513,2772445,306223,4721422,446667,0,0,6178912,1295045,2921,100,2921,67.702,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4042-Panjera-UFN-UDG-PDC-FCB-UCP-Plt-8783/Cell:eNodeB Function Name=MIRP4042-Panjera-UFN-UDG-PDC-FCB-UCP-Plt-8783, Local Cell ID=2, Cell Name=MIRP4042-2, eNodeB ID=44042, Cell FDD TDD indication=CELL_FDD",Reliable,8.721,41.405,21.041,76.77,37.554,63325730,69942453,511614,0,1303,1302,104,78,85,85,3152253,331461,1594255,176100,2865327,294401,3275933,300183,0,0,8346068,2160300,1562,100,1562,60.112,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4042-Panjera-UFN-UDG-PDC-FCB-UCP-Plt-8783/Cell:eNodeB Function Name=MIRP4042-Panjera-UFN-UDG-PDC-FCB-UCP-Plt-8783, Local Cell ID=4, Cell Name=MIRP4042-4, eNodeB ID=44042, Cell FDD TDD indication=CELL_FDD",Reliable,9.094,47.189,20.001,99.902,32.81,83483873,90694392,1231635,0,1730,1728,196,152,290,289,4373507,523397,1855773,219787,2912738,491993,6094028,320005,0,0,6909441,1930033,2301,99.957,2302,54.846,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4042-Panjera-UFN-UDG-PDC-FCB-UCP-Plt-8783/Cell:eNodeB Function Name=MIRP4042-Panjera-UFN-UDG-PDC-FCB-UCP-Plt-8783, Local Cell ID=6, Cell Name=MIRP4042-6, eNodeB ID=44042, Cell FDD TDD indication=CELL_FDD",Reliable,10.22,41.371,41.273,99.056,17.357,87971585,85857516,115006,0,2806,2804,132,128,59,59,5060448,529945,5125271,451877,2120154,225228,2463859,257239,0,0,4662250,1460286,5195,100,5195,57.582,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4043-Sector C_1-UFN-UDG-PDC-FCB-UCP-Slv-6669/Cell:eNodeB Function Name=MIRP4043-Sector C_1-UFN-UDG-PDC-FCB-UCP-Slv-6669, Local Cell ID=0, Cell Name=MIRP4043-0, eNodeB ID=44043, Cell FDD TDD indication=CELL_FDD",Unreliable,9.048,40.352,27.779,85.874,31.869,93130940,56984663,198018,0,686,686,99,99,169,169,2812539,473917,1940330,322143,2231192,364334,4749047,153731,0,0,8193321,511874,1098,100,1098,56.632,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4043-Sector C_1-UFN-UDG-PDC-FCB-UCP-Slv-6669/Cell:eNodeB Function Name=MIRP4043-Sector C_1-UFN-UDG-PDC-FCB-UCP-Slv-6669, Local Cell ID=1, Cell Name=MIRP4043-1, eNodeB ID=44043, Cell FDD TDD indication=CELL_FDD",Unreliable,10.287,31.754,53.092,74.36,15.154,87357480,41613165,605869,0,2070,2069,257,257,142,142,1969729,236331,3328903,359536,936904,115892,3704846,147050,0,0,8249510,519817,2864,100,2864,54.248,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4043-Sector C_1-UFN-UDG-PDC-FCB-UCP-Slv-6669/Cell:eNodeB Function Name=MIRP4043-Sector C_1-UFN-UDG-PDC-FCB-UCP-Slv-6669, Local Cell ID=2, Cell Name=MIRP4043-2, eNodeB ID=44043, Cell FDD TDD indication=CELL_FDD",Unreliable,8.172,16.967,33.264,88.228,49.769,139343571,11225075,3946363,0,2258,2250,1106,1083,125,125,917300,124420,1820758,221502,2506742,548901,6559267,215639,0,0,8911261,2309879,5857,99.983,5858,56.588,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4044-Kotli_II-PVT-NDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP4044-Kotli_II-PVT-NDG-PDC-FCB-Gld, Local Cell ID=0, Cell Name=MIRP4044-0, eNodeB ID=44044, Cell FDD TDD indication=CELL_FDD",Reliable,9.359,42.499,37.878,99.284,19.623,111220845,61950521,1297058,0,1999,1997,150,150,302,302,3475626,392159,3119888,327282,1563917,221960,2164793,132703,0,0,4569787,594574,3041,100,3041,48.244,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
